/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00237/00237_940128_fa.ppm;0
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00237/00237_940128_hr.ppm;0
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00237/00237_940128_hl.ppm;0
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00237/00237_940128_fb.ppm;0
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00560/00560_940519_qr.ppm;1
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00560/00560_940519_ql.ppm;1
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00560/00560_940519_fb.ppm;1
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00560/00560_940519_hr.ppm;1
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00560/00560_940519_hl.ppm;1
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00560/00560_940519_fa.ppm;1
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00671/00671_941121_rd.ppm;2
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00671/00671_941121_fa.ppm;2
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00671/00671_941121_hl.ppm;2
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00671/00671_941121_ql.ppm;2
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00671/00671_941121_fb.ppm;2
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00671/00671_941121_rc.ppm;2
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00671/00671_941121_qr.ppm;2
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00686/00686_941121_fb.ppm;3
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00686/00686_941121_ra.ppm;3
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00686/00686_941121_rb.ppm;3
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00686/00686_941121_hl.ppm;3
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00686/00686_941121_fa.ppm;3
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00686/00686_941121_qr.ppm;3
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00686/00686_941121_rc.ppm;3
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00496/00496_940519_hl.ppm;4
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00496/00496_940519_fb.ppm;4
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00496/00496_940519_qr.ppm;4
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00496/00496_940519_fa.ppm;4
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00496/00496_940519_ql.ppm;4
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00496/00496_940519_hr.ppm;4
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00043/00043_931230_fb.ppm;5
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00043/00043_931230_fa.ppm;5
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00043/00043_931230_hl.ppm;5
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00096/00096_931230_fa.ppm;6
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00096/00096_940128_hr.ppm;6
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00096/00096_940128_fb.ppm;6
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00096/00096_931230_fb.ppm;6
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00096/00096_940128_hl.ppm;6
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00096/00096_931230_hr.ppm;6
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00096/00096_940128_fa.ppm;6
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00627/00627_940928_hl.ppm;7
/home/marko/Projects/fr/feret/colorferet/dvd1/data/images/00627/00627_940928_rc.ppm;7
